32,Bronx,Active,"132,752","6,423",547,126,754,"2,837",58,2,11,"21,953","165,463"
32,Bronx,Inactive,"17,768","1,066",115,13,133,471,5,0,1,"3,272","22,844"
32,Bronx,Total,"150,520","7,489",662,139,887,"3,308",63,2,12,"25,225","188,307"
32,District Total,Active,"132,752","6,423",547,126,754,"2,837",58,2,11,"21,953","165,463"
32,District Total,Inactive,"17,768","1,066",115,13,133,471,5,0,1,"3,272","22,844"
32,District Total,Total,"150,520","7,489",662,139,887,"3,308",63,2,12,"25,225","188,307"
33,Bronx,Active,"111,984","6,024",431,131,559,"2,340",57,6,19,"19,977","141,528"
33,Bronx,Inactive,"15,559","1,119",58,20,146,405,3,0,2,"3,330","20,642"
33,Bronx,Total,"127,543","7,143",489,151,705,"2,745",60,6,21,"23,307","162,170"
33,District Total,Active,"111,984","6,024",431,131,559,"2,340",57,6,19,"19,977","141,528"
33,District Total,Inactive,"15,559","1,119",58,20,146,405,3,0,2,"3,330","20,642"
33,District Total,Total,"127,543","7,143",489,151,705,"2,745",60,6,21,"23,307","162,170"
34,Bronx,Active,"102,797","18,277","1,357",226,551,"4,173",43,6,57,"25,937","153,424"
34,Bronx,Inactive,"12,469","2,317",184,23,90,599,0,0,8,"3,637","19,327"
34,Bronx,Total,"115,266","20,594","1,541",249,641,"4,772",43,6,65,"29,574","172,751"
34,Westchester,Active,"5,835","3,371",121,15,21,495,2,0,5,"2,940","12,805"
34,Westchester,Inactive,456,282,7,3,0,53,0,0,0,279,"1,080"
34,Westchester,Total,"6,291","3,653",128,18,21,548,2,0,5,"3,219","13,885"
34,District Total,Active,"108,632","21,648","1,478",241,572,"4,668",45,6,62,"28,877","166,229"
34,District Total,Inactive,"12,925","2,599",191,26,90,652,0,0,8,"3,916","20,407"
34,District Total,Total,"121,557","24,247","1,669",267,662,"5,320",45,6,70,"32,793","186,636"
35,Westchester,Active,"102,296","29,276","1,967",236,558,"5,866",36,4,46,"40,629","180,914"
35,Westchester,Inactive,"9,379","2,975",147,25,93,653,0,0,7,"4,010","17,289"
35,Westchester,Total,"111,675","32,251","2,114",261,651,"6,519",36,4,53,"44,639","198,203"
35,District Total,Active,"102,296","29,276","1,967",236,558,"5,866",36,4,46,"40,629","180,914"
35,District Total,Inactive,"9,379","2,975",147,25,93,653,0,0,7,"4,010","17,289"
35,District Total,Total,"111,675","32,251","2,114",261,651,"6,519",36,4,53,"44,639","198,203"
36,Bronx,Active,"105,444","5,033",349,99,439,"2,661",27,2,14,"16,652","130,720"
36,Bronx,Inactive,"12,549",735,53,8,65,361,1,0,5,"2,241","16,018"
36,Bronx,Total,"117,993","5,768",402,107,504,"3,022",28,2,19,"18,893","146,738"
36,Westchester,Active,"27,722","1,880",165,23,116,725,7,1,4,"5,222","35,865"
36,Westchester,Inactive,"2,494",229,19,1,16,85,0,0,0,549,"3,393"
36,Westchester,Total,"30,216","2,109",184,24,132,810,7,1,4,"5,771","39,258"
36,District Total,Active,"133,166","6,913",514,122,555,"3,386",34,3,18,"21,874","166,585"
36,District Total,Inactive,"15,043",964,72,9,81,446,1,0,5,"2,790","19,411"
36,District Total,Total,"148,209","7,877",586,131,636,"3,832",35,3,23,"24,664","185,996"
37,Westchester,Active,"81,814","54,482","3,675",291,404,"8,223",30,6,50,"50,945","199,920"
37,Westchester,Inactive,"6,935","4,446",270,31,38,788,0,0,5,"4,732","17,245"
37,Westchester,Total,"88,749","58,928","3,945",322,442,"9,011",30,6,55,"55,677","217,165"
37,District Total,Active,"81,814","54,482","3,675",291,404,"8,223",30,6,50,"50,945","199,920"
37,District Total,Inactive,"6,935","4,446",270,31,38,788,0,0,5,"4,732","17,245"
